personID,age,sex
5438,37,MALE
5439,37,FEMALE
5440,37,FEMALE
5441,37,FEMALE
5442,37,MALE
5443,37,MALE
5444,37,FEMALE
5445,37,MALE
5446,37,FEMALE
5447,37,MALE
5448,37,FEMALE
5449,37,MALE
5450,37,FEMALE
5451,37,FEMALE
5452,37,MALE
5453,37,MALE
5454,37,MALE
5455,37,MALE
5456,37,MALE
5457,37,FEMALE
5458,37,MALE
5459,37,FEMALE
5460,37,MALE
5461,37,MALE
5462,36,MALE
5463,37,MALE
5464,37,FEMALE
5465,37,FEMALE
5466,37,MALE
5467,36,FEMALE
5468,36,FEMALE
5469,36,MALE
5470,37,MALE
5471,36,FEMALE
5472,36,FEMALE
5473,36,MALE
5474,36,MALE
5475,36,MALE
5476,36,FEMALE
5477,36,MALE
5478,36,FEMALE
5479,36,MALE
5480,36,FEMALE
5481,36,FEMALE
5482,36,FEMALE
5483,36,MALE
5484,36,FEMALE
5485,36,MALE
5486,36,FEMALE
5487,36,MALE
5488,36,FEMALE
5489,36,MALE
5490,36,MALE
5491,36,FEMALE
5492,36,MALE
5493,36,MALE
5494,36,MALE
5495,36,MALE
5496,36,MALE
5497,36,MALE
5498,36,FEMALE
5499,36,MALE
5500,36,MALE
5501,36,MALE
5502,36,MALE
5503,36,FEMALE
5504,36,MALE
5505,36,FEMALE
5506,36,FEMALE
5507,36,MALE
5508,36,FEMALE
5509,36,MALE
5510,36,MALE
5511,36,MALE
5512,36,MALE
5513,36,MALE
5514,35,FEMALE
5515,36,FEMALE
5516,35,FEMALE
5517,35,FEMALE
5518,36,MALE
5519,35,FEMALE
5520,36,MALE
5521,35,MALE
5522,35,FEMALE
5523,35,FEMALE
5524,35,FEMALE
5525,35,MALE
5526,35,FEMALE
5527,35,FEMALE
5528,35,MALE
5530,35,MALE
5531,35,FEMALE
5532,35,MALE
5533,35,FEMALE
5534,35,MALE
5535,35,MALE
5536,35,MALE
5537,35,FEMALE
5538,35,MALE
5539,35,FEMALE
5540,35,MALE
5541,35,MALE
5542,35,FEMALE
5543,35,FEMALE
5544,35,MALE
5545,35,FEMALE
5546,35,MALE
5547,35,FEMALE
5548,35,FEMALE
5549,35,MALE
5550,35,MALE
5551,35,MALE
5552,35,MALE
5553,35,MALE
5554,34,MALE
5555,34,FEMALE
5556,35,FEMALE
5557,35,FEMALE
5558,34,FEMALE
5559,34,MALE
5560,34,MALE
5561,34,MALE
5562,35,FEMALE
5563,34,FEMALE
5564,35,MALE
5565,34,FEMALE
5566,34,MALE
5567,34,FEMALE
5568,34,MALE
5569,34,FEMALE
5570,34,MALE
5571,34,MALE
5572,34,FEMALE
5573,34,MALE
5574,34,MALE
5575,34,MALE
5576,34,FEMALE
5577,34,FEMALE
5578,34,FEMALE
5579,34,MALE
5580,34,MALE
5581,34,MALE
5582,34,MALE
5583,34,FEMALE
5584,34,MALE
5585,34,MALE
5586,34,MALE
5587,34,FEMALE
5588,34,MALE
5589,34,FEMALE
5590,34,MALE
5591,34,MALE
5592,34,FEMALE
5593,34,MALE
5594,34,MALE
5595,34,MALE
5596,34,MALE
5597,34,FEMALE
5598,34,MALE
5599,34,MALE
5600,34,FEMALE
5601,34,FEMALE
5602,34,FEMALE
5603,33,MALE
5604,34,FEMALE
5605,34,MALE
5606,33,MALE
5607,33,MALE
5608,34,FEMALE
5609,33,MALE
5610,34,FEMALE
5611,34,FEMALE
5612,34,FEMALE
5613,33,MALE
5614,33,FEMALE
5615,33,MALE
5616,33,MALE
5617,33,FEMALE
5618,33,MALE
5619,33,MALE
5620,33,MALE
5621,33,MALE
5622,33,MALE
5623,33,MALE
5624,33,FEMALE
5625,33,MALE
5626,33,FEMALE
5627,33,MALE
5628,33,MALE
5629,33,MALE
5630,33,MALE
5631,33,MALE
5632,33,FEMALE
5633,33,MALE
5634,33,MALE
5635,33,MALE
5636,33,MALE
5637,33,MALE
5638,33,MALE
5639,33,FEMALE
5640,33,MALE
5641,33,MALE
5642,33,FEMALE
5643,33,FEMALE
5644,33,MALE
5645,33,MALE
5646,33,FEMALE
5647,33,FEMALE
5648,33,FEMALE
5649,33,MALE
5650,33,MALE
5651,33,MALE
5652,33,MALE
5653,33,FEMALE
5654,33,FEMALE
5655,33,MALE
5656,33,MALE
5657,33,MALE
5658,33,FEMALE
5659,32,FEMALE
5660,33,MALE
5661,33,MALE
5662,33,MALE
5663,33,MALE
5664,33,MALE
5665,33,MALE
5666,32,MALE
5667,32,FEMALE
5668,32,MALE
5669,33,FEMALE
5670,33,MALE
5671,32,MALE
5672,32,MALE
5673,32,MALE
5674,32,MALE
5675,32,MALE
5676,32,MALE
5677,32,FEMALE
5678,32,MALE
5679,32,MALE
5680,32,MALE
5681,32,MALE
5682,32,FEMALE
5683,32,MALE
5684,32,MALE
5685,32,MALE
5686,32,FEMALE
5687,32,FEMALE
5688,32,MALE
5689,32,FEMALE
5690,32,FEMALE
5691,32,FEMALE
5692,32,FEMALE
5693,32,MALE
5694,32,FEMALE
5695,32,MALE
5696,32,MALE
5697,32,FEMALE
5698,32,FEMALE
5699,32,FEMALE
5700,32,FEMALE
5701,32,MALE
5702,32,FEMALE
5703,32,MALE
5704,32,FEMALE
5705,32,FEMALE
5706,32,MALE
5707,32,MALE
5708,32,FEMALE
5709,32,MALE
5710,32,FEMALE
5711,32,FEMALE
5712,32,FEMALE
5713,32,FEMALE
5714,32,MALE
5715,32,MALE
5716,32,MALE
5717,32,MALE
5718,32,MALE
5719,32,FEMALE
5720,32,MALE
5721,32,MALE
5722,32,MALE
5723,32,MALE
5724,32,MALE
5725,32,FEMALE
5726,32,FEMALE
5727,32,MALE
5728,31,MALE
5729,31,MALE
5730,31,MALE
5731,31,MALE
5732,32,FEMALE
5733,31,MALE
5734,31,MALE
5735,31,FEMALE
5736,31,MALE
5737,31,FEMALE
5738,31,MALE
5739,31,MALE
5740,31,FEMALE
5741,31,FEMALE
5742,31,FEMALE
5743,31,FEMALE
5744,31,FEMALE
5745,31,MALE
5746,31,FEMALE
5747,31,FEMALE
5748,31,MALE
5749,31,FEMALE
5750,31,FEMALE
5751,31,FEMALE
5752,31,MALE
5753,31,FEMALE
5754,31,MALE
5755,31,FEMALE
5756,31,FEMALE
5757,31,FEMALE
5758,31,MALE
5759,31,FEMALE
5760,31,FEMALE
5761,31,FEMALE
5762,31,MALE
5763,31,MALE
5764,31,FEMALE
5765,31,FEMALE
5766,31,MALE
5767,31,MALE
5768,31,FEMALE
5769,31,MALE
5770,31,MALE
5771,31,MALE
5772,31,MALE
5773,31,MALE
5774,31,MALE
5775,31,MALE
5776,31,FEMALE
5777,31,MALE
5778,31,MALE
5779,31,FEMALE
5780,31,MALE
5781,31,FEMALE
5782,31,MALE
5783,31,MALE
5784,31,MALE
5785,31,FEMALE
5786,30,MALE
5787,31,MALE
5788,31,MALE
5789,31,FEMALE
5790,31,MALE
5791,31,FEMALE
5792,30,FEMALE
5793,31,MALE
5794,30,MALE
5795,30,FEMALE
5796,30,FEMALE
5797,30,MALE
5798,30,MALE
5799,30,MALE
5800,31,FEMALE
5801,31,FEMALE
5802,30,FEMALE
5803,30,MALE
5804,30,FEMALE
5805,30,MALE
5806,30,MALE
5807,30,MALE
5808,30,MALE
5809,30,FEMALE
5810,30,MALE
5811,30,MALE
5812,30,FEMALE
5813,30,FEMALE
5814,30,MALE
5815,30,FEMALE
5816,30,MALE
5817,30,MALE
5818,30,MALE
5819,30,MALE
5820,30,FEMALE
5821,30,FEMALE
5822,30,MALE
5823,30,FEMALE
5824,30,MALE
5825,30,MALE
5826,30,MALE
5827,30,MALE
5828,30,FEMALE
5829,30,FEMALE
5830,30,FEMALE
5831,30,MALE
5832,30,FEMALE
5833,30,FEMALE
5834,30,MALE
5835,30,FEMALE
5836,30,MALE
5837,30,MALE
5838,30,FEMALE
5839,30,MALE
5840,30,FEMALE
5841,30,MALE
5842,30,MALE
5843,30,FEMALE
5844,30,FEMALE
5845,30,FEMALE
5846,30,MALE
5847,30,MALE
5848,30,FEMALE
5849,30,MALE
5850,30,MALE
5851,30,MALE
5852,30,FEMALE
5853,29,FEMALE
5854,30,FEMALE
5855,30,MALE
5856,30,MALE
5857,30,MALE
5858,30,FEMALE
5859,30,MALE
5860,30,FEMALE
5861,30,MALE
5862,29,FEMALE
5863,30,MALE
5864,30,MALE
5865,29,MALE
5866,29,FEMALE
5867,29,MALE
5868,30,FEMALE
5869,29,FEMALE
5870,29,MALE
5871,29,FEMALE
5872,29,MALE
5873,29,FEMALE
5874,29,FEMALE
5875,29,FEMALE
5876,29,FEMALE
5877,29,MALE
5878,29,MALE
5879,29,MALE
5880,29,MALE
5881,29,FEMALE
5882,29,MALE
5883,29,MALE
5884,29,FEMALE
5885,29,FEMALE
5886,29,MALE
5887,29,MALE
5888,29,MALE
5889,29,MALE
5890,29,MALE
5891,29,MALE
5892,29,FEMALE
5893,29,MALE
5894,29,MALE
5895,29,FEMALE
5896,29,MALE
5897,29,MALE
5898,29,MALE
5899,29,MALE
5900,29,MALE
5901,29,MALE
5902,29,MALE
5903,29,MALE
5904,29,MALE
5905,29,FEMALE
5906,29,FEMALE
5907,29,FEMALE
5908,29,MALE
5909,29,MALE
5910,29,FEMALE
5911,29,MALE
5912,29,FEMALE
5913,29,MALE
5914,29,MALE
5915,29,FEMALE
5916,29,MALE
5917,28,MALE
5918,29,FEMALE
5919,29,MALE
5920,29,MALE
5921,29,MALE
5922,29,MALE
5923,29,FEMALE
5924,29,FEMALE
5925,29,FEMALE
5926,29,FEMALE
5927,28,MALE
5928,29,MALE
5929,28,MALE
5930,28,MALE
5931,28,FEMALE
5932,28,FEMALE
5933,28,FEMALE
5934,29,MALE
5935,28,FEMALE
5936,28,MALE
5937,28,MALE
5938,28,FEMALE
5939,28,MALE
5940,28,FEMALE
5941,28,FEMALE
5942,28,MALE
5943,28,MALE
5944,28,MALE
5945,28,FEMALE
5946,28,UNKNOWN
5947,28,FEMALE
5948,28,MALE
5949,28,FEMALE
5950,28,FEMALE
5951,28,FEMALE
5952,28,MALE
5953,28,FEMALE
5954,28,MALE
5955,28,MALE
5956,28,MALE
5957,28,MALE
5958,28,FEMALE
5959,28,MALE
5960,28,FEMALE
5961,28,MALE
5962,28,MALE
5963,28,MALE
5964,28,MALE
5965,28,MALE
5966,28,FEMALE
5967,28,FEMALE
5968,28,MALE
5969,28,MALE
5970,28,FEMALE
5971,28,MALE
5972,28,FEMALE
5973,28,FEMALE
5974,28,FEMALE
5975,28,MALE
5976,28,MALE
5977,28,FEMALE
5978,28,MALE
5979,28,FEMALE
5980,28,MALE
5981,27,FEMALE
5982,28,MALE
5983,27,MALE
5984,27,MALE
5985,27,MALE
5986,27,FEMALE
5987,27,FEMALE
5988,27,FEMALE
5989,27,FEMALE
5990,28,MALE
5991,27,FEMALE
5992,27,FEMALE
5993,27,MALE
5994,27,FEMALE
5995,27,MALE
5996,27,FEMALE
5997,27,MALE
5998,27,MALE
5999,27,MALE
6000,27,FEMALE
6001,27,FEMALE
6002,27,FEMALE
6003,27,MALE
6004,27,MALE
6005,27,MALE
6006,27,MALE
6007,27,MALE
6008,27,MALE
6009,27,MALE
6010,27,FEMALE
6011,27,MALE
6012,27,FEMALE
6013,27,MALE
6014,27,MALE
6015,27,FEMALE
6016,27,MALE
6017,27,MALE
6018,27,FEMALE
6019,27,MALE
6020,27,MALE
6021,27,MALE
6022,27,MALE
6023,27,FEMALE
6024,27,FEMALE
6025,27,MALE
6026,27,FEMALE
6027,27,MALE
6028,27,FEMALE
6029,27,MALE
6030,27,MALE
6031,27,FEMALE
6032,27,MALE
6033,27,FEMALE
6034,27,MALE
6035,27,MALE
6036,27,MALE
6037,27,MALE
6038,27,MALE
6039,27,FEMALE
6040,27,FEMALE
6041,27,FEMALE
6042,27,MALE
6043,27,MALE
6044,26,FEMALE
6045,27,FEMALE
6046,27,MALE
6047,27,FEMALE
6048,27,FEMALE
6049,26,MALE
6050,27,FEMALE
6051,26,MALE
6052,26,MALE
6053,26,FEMALE
6054,26,FEMALE
6055,26,MALE
6056,26,MALE
6057,26,MALE
6058,26,FEMALE
6059,26,FEMALE
6060,26,FEMALE
6061,26,FEMALE
6062,26,FEMALE
6063,26,MALE
6064,26,MALE
6065,26,MALE
6066,26,MALE
6067,26,FEMALE
6068,26,FEMALE
6069,26,MALE
6070,26,FEMALE
6071,26,FEMALE
6072,26,MALE
6073,26,FEMALE
6074,26,MALE
6075,26,MALE
6076,26,MALE
6077,26,FEMALE
6078,26,MALE
6079,26,FEMALE
6080,26,MALE
6081,26,FEMALE
6082,26,FEMALE
6083,26,MALE
6084,26,MALE
6085,26,MALE
6086,25,MALE
6087,26,FEMALE
6088,26,MALE
6089,26,FEMALE
6090,26,MALE
6091,26,FEMALE
6092,25,MALE
6093,25,MALE
6094,25,FEMALE
6095,25,FEMALE
6097,25,MALE
6098,25,FEMALE
6099,25,FEMALE
6100,25,MALE
6101,25,FEMALE
6102,25,MALE
6103,25,MALE
6104,25,FEMALE
6105,25,MALE
6106,25,FEMALE
6107,25,FEMALE
6108,25,MALE
6109,25,MALE
6110,25,MALE
6111,25,FEMALE
6112,25,MALE
6113,25,MALE
6114,25,FEMALE
6115,25,FEMALE
6116,25,MALE
6117,25,MALE
6118,25,FEMALE
6119,25,FEMALE
6120,25,MALE
6121,25,MALE
6122,25,MALE
6123,25,MALE
6124,25,FEMALE
6125,25,FEMALE
6126,25,FEMALE
6127,25,MALE
6128,25,MALE
6129,25,MALE
6130,25,MALE
6131,25,MALE
6132,25,MALE
6133,25,MALE
6134,25,FEMALE
6135,25,FEMALE
6136,25,FEMALE
6137,25,MALE
6138,24,FEMALE
6139,25,FEMALE
6140,24,FEMALE
6141,25,MALE
6142,25,FEMALE
6143,25,MALE
6144,25,MALE
6145,25,MALE
6146,24,MALE
6147,25,FEMALE
6148,24,FEMALE
6149,24,MALE
6150,24,MALE
6151,24,MALE
6152,24,MALE
6153,24,FEMALE
6154,24,MALE
6155,24,FEMALE
6156,24,MALE
6157,24,FEMALE
6158,24,FEMALE
6159,24,MALE
6160,24,FEMALE
6161,24,MALE
6162,24,MALE
6163,24,MALE
6164,24,FEMALE
6165,24,FEMALE
6166,24,MALE
6167,24,MALE
6168,24,FEMALE
6169,24,MALE
6170,24,FEMALE
6171,24,FEMALE
6172,24,FEMALE
6173,24,MALE
6174,24,FEMALE
6175,24,FEMALE
6176,24,MALE
6177,24,FEMALE
6178,24,FEMALE
6179,24,MALE
6180,24,MALE
6181,24,MALE
6182,24,MALE
6183,24,FEMALE
6184,24,MALE
6185,24,MALE
6186,24,FEMALE
6187,24,MALE
6188,24,FEMALE
6189,24,MALE
6190,24,FEMALE
6191,23,FEMALE
6192,23,MALE
6193,24,MALE
6194,24,FEMALE
6195,24,MALE
6196,23,MALE
6197,23,MALE
6198,24,FEMALE
6199,23,MALE
6200,23,MALE
6201,24,MALE
6202,23,MALE
6203,23,MALE
6204,23,MALE
6205,23,FEMALE
6206,23,FEMALE
6207,23,FEMALE
6208,23,MALE
6209,23,MALE
6210,23,MALE
6211,23,FEMALE
6212,23,MALE
6213,23,FEMALE
6214,23,MALE
6215,23,FEMALE
6216,23,FEMALE
6217,23,FEMALE
6218,23,MALE
6219,23,MALE
6220,23,MALE
6221,23,FEMALE
6222,23,MALE
6223,23,MALE
6224,23,FEMALE
6225,23,MALE
6226,23,FEMALE
6227,23,MALE
6228,23,FEMALE
6229,23,MALE
6230,23,MALE
6231,23,FEMALE
6232,23,MALE
6233,23,FEMALE
6234,23,FEMALE
6235,23,MALE
6236,23,FEMALE
6237,23,FEMALE
6238,23,FEMALE
6239,23,FEMALE
6240,23,MALE
6241,23,FEMALE
6242,23,FEMALE
6243,22,MALE
6244,23,FEMALE
6245,22,MALE
6246,23,MALE
6247,22,FEMALE
6248,22,FEMALE
6249,22,FEMALE
6250,22,MALE
6251,22,FEMALE
6252,22,MALE
6253,22,MALE
6254,22,MALE
6255,22,MALE
6256,22,FEMALE
6257,22,MALE
6258,22,MALE
6259,22,MALE
6260,22,MALE
6261,22,MALE
6262,22,MALE
6263,22,FEMALE
6264,22,FEMALE
6265,22,FEMALE
6266,22,FEMALE
6267,22,FEMALE
6268,22,MALE
6269,22,MALE
6270,22,FEMALE
6271,22,FEMALE
6272,22,FEMALE
6273,22,MALE
6274,22,FEMALE
6275,22,FEMALE
6276,22,FEMALE
6277,22,MALE
6278,22,MALE
6279,22,MALE
6280,22,MALE
6281,22,MALE
6282,22,MALE
6283,21,MALE
6284,22,FEMALE
6285,21,MALE
6286,21,MALE
6287,22,FEMALE
6288,21,FEMALE
6289,21,MALE
6290,22,FEMALE
6291,21,MALE
6292,21,MALE
6293,21,FEMALE
6294,21,FEMALE
6295,21,FEMALE
6296,21,MALE
6297,21,FEMALE
6298,21,MALE
6299,21,MALE
6300,21,FEMALE
6301,21,FEMALE
6302,21,MALE
6303,21,MALE
6304,21,MALE
6305,21,MALE
6306,21,FEMALE
6307,21,MALE
6308,21,MALE
6309,21,FEMALE
6310,21,FEMALE
6311,21,FEMALE
6312,21,MALE
6313,21,MALE
6314,21,FEMALE
6315,21,MALE
6316,21,FEMALE
6317,21,FEMALE
6318,21,MALE
6319,21,MALE
6320,21,MALE
6321,21,FEMALE
6322,21,FEMALE
6323,21,MALE
6324,21,MALE
6325,21,MALE
6326,21,FEMALE
6327,21,MALE
6328,21,MALE
6329,21,MALE
6330,21,FEMALE
6331,21,FEMALE
6332,21,MALE
6333,21,MALE
6334,21,MALE
6335,21,MALE
6336,20,MALE
6337,21,FEMALE
6338,20,FEMALE
6339,20,FEMALE
6340,20,MALE
6341,20,MALE
6342,20,MALE
6343,21,MALE
6344,20,MALE
6345,21,MALE
6346,20,FEMALE
6347,20,MALE
6348,20,FEMALE
6349,20,FEMALE
6350,20,MALE
6351,20,MALE
6353,20,MALE
6354,20,MALE
6355,20,MALE
6356,20,MALE
6357,20,MALE
6358,20,MALE
6359,20,FEMALE
6360,20,MALE
6361,20,MALE
6362,20,MALE
6363,20,FEMALE
6364,20,MALE
6365,20,MALE
6366,20,FEMALE
6367,20,MALE
6368,20,FEMALE
6369,20,MALE
6370,20,MALE
6371,20,MALE
6372,20,FEMALE
6373,20,MALE
6374,20,MALE
6375,19,MALE
6376,20,FEMALE
6377,20,FEMALE
6378,20,MALE
6379,17,FEMALE
6380,19,MALE
6381,20,MALE
6382,19,MALE
6383,20,FEMALE
6384,19,MALE
6385,19,MALE
6386,20,MALE
6387,20,FEMALE
6388,19,FEMALE
6390,19,FEMALE
6391,19,FEMALE
6392,19,FEMALE
6393,19,MALE
6394,19,MALE
6395,19,MALE
6396,19,MALE
6397,19,MALE
6398,19,FEMALE
6399,19,MALE
6400,19,MALE
6401,19,MALE
6402,19,MALE
6403,19,MALE
6404,19,FEMALE
6405,19,MALE
6406,19,FEMALE
6407,19,MALE
6408,19,FEMALE
6409,19,MALE
6410,19,MALE
6411,18,MALE
6412,18,MALE
6413,18,MALE
6414,18,MALE
6415,18,MALE
6416,18,FEMALE
6417,18,FEMALE
6418,18,MALE
6419,18,FEMALE
6420,18,FEMALE
6421,18,FEMALE
6422,18,MALE
6423,18,FEMALE
6424,18,MALE
6425,18,MALE
6426,18,FEMALE
6427,18,FEMALE
6428,18,MALE
6429,18,MALE
6430,18,MALE
6431,18,FEMALE
6432,18,FEMALE
6433,18,MALE
6434,18,MALE
6435,18,MALE
6436,18,MALE
6437,18,MALE
6438,18,MALE
6439,18,FEMALE
6440,18,MALE
6441,18,FEMALE
6442,18,MALE
6443,18,FEMALE
6444,17,MALE
6445,17,FEMALE
6446,17,MALE
6448,17,MALE
6449,17,MALE
6450,17,MALE
6451,17,FEMALE
6452,17,FEMALE
6453,17,MALE
6454,17,MALE
6455,17,FEMALE
6456,17,MALE
6457,17,MALE
6458,17,MALE
6459,17,MALE
6460,17,FEMALE
6461,17,FEMALE
6462,17,FEMALE
6463,17,MALE
6464,17,MALE
6465,17,MALE
6466,17,FEMALE
6467,17,MALE
6468,17,FEMALE
6469,17,FEMALE
6470,17,MALE
6471,17,MALE
6472,17,MALE
6473,16,FEMALE
6474,17,MALE
6475,16,FEMALE
6476,16,MALE
6477,16,MALE
6478,16,MALE
6479,16,FEMALE
6480,16,FEMALE
6481,16,MALE
6482,16,MALE
6483,16,MALE
6484,16,MALE
6485,16,FEMALE
6486,16,MALE
6487,16,MALE
6488,15,MALE
6489,16,MALE
6490,15,FEMALE
6491,15,FEMALE
6492,15,FEMALE
6493,15,MALE
6494,15,MALE
6495,15,MALE
6496,15,MALE
6497,15,MALE
6498,15,MALE
6499,15,MALE
6500,15,MALE
6501,14,FEMALE
6502,14,MALE
6503,14,MALE
6504,14,MALE
6505,14,MALE
6506,14,MALE
6507,14,FEMALE
6508,14,MALE
6509,14,MALE
6510,14,MALE
6511,14,MALE
6512,14,MALE
6513,14,MALE
6514,13,FEMALE
6515,13,MALE
6516,13,MALE
6517,13,MALE
6518,11,MALE
6519,10,MALE
6520,10,FEMALE
6521,9,MALE
6522,9,MALE
6523,8,MALE
6524,7,FEMALE
6525,6,MALE
6526,4,MALE
6527,3,FEMALE
6528,3,MALE
6529,2,FEMALE
6530,2,MALE
6531,2,MALE
6532,2,FEMALE
6533,1,MALE
6534,1,MALE
6535,1,MALE
6536,1,MALE
6537,1,MALE
6538,91,FEMALE
6539,90,FEMALE
6540,UNK,MALE
6541,UNK,MALE
6542,UNK,FEMALE
6544,UNK,MALE
6545,UNK,MALE
6546,UNK,MALE
6547,UNK,MALE
6548,UNK,FEMALE
6549,UNK,FEMALE
6550,UNK,UNKNOWN
6551,UNK,MALE
6552,UNK,MALE
6553,UNK,MALE
6554,UNK,MALE
6555,UNK,MALE
6556,UNK,MALE
6557,UNK,MALE
6558,UNK,MALE
6559,UNK,MALE
6560,UNK,MALE
6561,UNK,FEMALE
6562,UNK,MALE
6563,UNK,FEMALE
6564,37,FEMALE
6565,UNK,FEMALE
6566,UNK,UNKNOWN
6567,UNK,MALE
6568,UNK,UNKNOWN
6569,UNK,MALE
6570,UNK,MALE
6571,UNK,MALE
6572,UNK,FEMALE
6573,UNK,MALE
6574,UNK,MALE
6575,UNK,MALE
6576,UNK,MALE
6577,UNK,UNKNOWN
6578,UNK,UNKNOWN
6579,UNK,MALE
6580,UNK,FEMALE
6581,UNK,MALE
6582,UNK,FEMALE
6583,UNK,FEMALE
6584,UNK,MALE
6585,UNK,MALE
6586,UNK,MALE
6587,UNK,FEMALE
6588,UNK,FEMALE
6589,UNK,MALE
6590,UNK,MALE
6591,UNK,MALE
6592,UNK,MALE
6593,UNK,MALE
6594,UNK,MALE
6595,UNK,MALE
6596,UNK,FEMALE
6597,UNK,MALE
6598,UNK,FEMALE
6599,UNK,MALE
6600,UNK,MALE
6601,UNK,MALE
6602,UNK,UNKNOWN
6603,UNK,MALE
6604,UNK,MALE
6605,UNK,FEMALE
6606,UNK,FEMALE
6607,UNK,MALE
6608,UNK,MALE
6609,UNK,FEMALE
6610,UNK,FEMALE
6611,UNK,FEMALE
6612,UNK,MALE
6613,22,MALE
6614,UNK,FEMALE
6615,UNK,FEMALE
6616,UNK,MALE
6617,UNK,MALE
6618,25,MALE
6619,UNK,FEMALE
6620,20,FEMALE
6622,UNK,MALE
6623,UNK,MALE
6624,UNK,FEMALE
6625,UNK,MALE
6626,UNK,MALE
6627,UNK,FEMALE
6628,UNK,UNKNOWN
6629,UNK,FEMALE
6630,UNK,MALE
6631,UNK,MALE
6632,UNK,MALE
6633,UNK,MALE
6634,UNK,MALE
6635,UNK,MALE
6636,UNK,FEMALE
6637,UNK,MALE
6638,UNK,MALE
6639,UNK,UNKNOWN
6640,UNK,UNKNOWN
6641,UNK,MALE
6642,UNK,MALE
6643,UNK,MALE
6644,UNK,MALE
6645,UNK,MALE
6646,UNK,MALE
6647,UNK,MALE
6648,UNK,FEMALE
6649,UNK,MALE
6650,UNK,FEMALE
6652,UNK,MALE
6653,UNK,FEMALE
6654,UNK,MALE
6655,UNK,FEMALE
6656,UNK,FEMALE
6657,UNK,MALE
6658,UNK,MALE
6659,UNK,MALE
6660,UNK,MALE
6661,UNK,MALE
6662,UNK,MALE
6663,UNK,FEMALE
6664,UNK,MALE
6665,UNK,MALE
6666,UNK,MALE
6667,UNK,FEMALE
6668,UNK,FEMALE
6669,UNK,FEMALE
6670,UNK,MALE
6671,UNK,MALE
6672,UNK,FEMALE
6673,UNK,MALE
6674,UNK,FEMALE
6675,UNK,MALE
6676,UNK,MALE
6677,UNK,FEMALE
6678,UNK,UNKNOWN
6679,UNK,MALE
6680,UNK,MALE
6681,UNK,MALE
6682,UNK,UNKNOWN
6683,UNK,UNKNOWN
6684,UNK,UNKNOWN
6685,UNK,UNKNOWN
6686,UNK,UNKNOWN
6687,UNK,MALE
6688,UNK,MALE
6689,3,FEMALE
6690,UNK,MALE
6691,UNK,MALE
6692,UNK,MALE
6693,UNK,MALE
6694,UNK,MALE
6695,UNK,FEMALE
6696,UNK,UNKNOWN
6697,UNK,MALE
6698,UNK,MALE
6699,UNK,MALE
6700,22,MALE
6701,UNK,UNKNOWN
6702,UNK,MALE
6703,UNK,FEMALE
6704,30,MALE
6705,29,FEMALE
6707,30,MALE
6708,UNK,MALE
6709,UNK,MALE
6710,50,MALE
6711,UNK,FEMALE
6712,UNK,MALE
6713,UNK,MALE
6714,UNK,MALE
6715,20,MALE
6716,40,MALE
6717,UNK,MALE
6718,UNK,MALE
6719,20,MALE
6720,UNK,MALE
6721,UNK,MALE
6722,30,FEMALE
6723,UNK,UNKNOWN
6724,UNK,UNKNOWN
6725,UNK,MALE
6726,UNK,MALE
6727,20,MALE
6728,UNK,UNKNOWN
6729,UNK,UNKNOWN
6730,UNK,UNKNOWN
6731,UNK,UNKNOWN
6732,UNK,UNKNOWN
6733,UNK,UNKNOWN
6734,UNK,UNKNOWN
6735,UNK,UNKNOWN
6736,UNK,UNKNOWN
6737,UNK,UNKNOWN
6738,UNK,UNKNOWN
6739,UNK,UNKNOWN
6740,UNK,UNKNOWN
6741,UNK,UNKNOWN
6742,UNK,UNKNOWN
6743,UNK,UNKNOWN
6744,UNK,UNKNOWN
6745,UNK,UNKNOWN
6746,UNK,UNKNOWN
6747,UNK,UNKNOWN
6748,UNK,UNKNOWN
6749,UNK,UNKNOWN
6750,UNK,UNKNOWN
6751,UNK,UNKNOWN
6752,20,MALE
6753,UNK,UNKNOWN
6754,UNK,MALE
6755,UNK,UNKNOWN
6756,UNK,MALE
6757,UNK,UNKNOWN
6758,13,MALE
6759,UNK,UNKNOWN
6760,UNK,UNKNOWN
6761,UNK,UNKNOWN
6762,UNK,UNKNOWN
6763,UNK,UNKNOWN
6764,UNK,UNKNOWN
6765,UNK,UNKNOWN
6766,UNK,MALE
6767,UNK,MALE
6768,UNK,UNKNOWN
6769,UNK,MALE
6770,UNK,UNKNOWN
6771,UNK,UNKNOWN
6772,UNK,UNKNOWN
6773,UNK,UNKNOWN
6774,UNK,UNKNOWN
6775,UNK,UNKNOWN
6776,UNK,UNKNOWN
6777,UNK,UNKNOWN
6778,UNK,UNKNOWN
6779,UNK,UNKNOWN
6780,UNK,UNKNOWN
6781,UNK,UNKNOWN
6782,UNK,UNKNOWN
6783,UNK,UNKNOWN
6784,UNK,UNKNOWN
6785,UNK,UNKNOWN
6786,UNK,UNKNOWN
6787,UNK,UNKNOWN
6788,UNK,UNKNOWN
6789,UNK,UNKNOWN
6790,UNK,UNKNOWN
6791,UNK,UNKNOWN
6792,UNK,UNKNOWN
6793,UNK,UNKNOWN
6794,UNK,UNKNOWN
6795,UNK,UNKNOWN
6796,UNK,UNKNOWN
6797,UNK,UNKNOWN
6798,30,MALE
6799,UNK,MALE
6800,UNK,UNKNOWN
