year,state_abbr,type,population,incidents,unemp
1999,CO,robbery,4056133,3056,0.031
1999,CT,robbery,3282031,4054,0.029
1999,DC,robbery,519000,3344,0.064
1999,DE,robbery,753538,1492,0.034
1999,FL,robbery,15111244,31969,0.039
1999,GA,robbery,7788240,12962,0.039
1999,HI,robbery,1185497,1044,0.054
1999,IA,robbery,2869413,1051,0.026
1999,ID,robbery,1251700,223,0.049
1999,IL,robbery,12128370,26365,0.044
1999,IN,robbery,5942901,6496,0.03
1999,KS,robbery,2654052,2047,0.033
1999,KY,robbery,3960825,3104,0.045
1999,LA,robbery,4372035,7591,0.051
1999,MA,robbery,6175169,5931,0.032
1999,MD,robbery,5171634,13636,0.036
1999,ME,robbery,1253040,243,0.04
1999,MI,robbery,9863775,14103,0.037
1999,MN,robbery,4775508,3917,0.028
1999,MO,robbery,5468338,7149,0.033
1999,MS,robbery,2768619,3091,0.051
1999,MT,robbery,882779,239,0.053
1999,NC,robbery,7650789,12087,0.032
1999,ND,robbery,633666,56,0.033
1999,NE,robbery,1666028,1264,0.028
1999,NH,robbery,1201134,257,0.027
1999,NJ,robbery,8143412,14243,0.045
1999,NM,robbery,1739844,2579,0.056
1999,NV,robbery,1809253,4209,0.04
1999,NY,robbery,18196601,43821,0.052
1999,OH,robbery,11256654,14405,0.043
1999,OK,robbery,3358044,2785,0.035
1999,OR,robbery,3316154,2858,0.055
1999,PA,robbery,11994016,18670,0.044
1999,RI,robbery,990819,788,0.042
1999,SC,robbery,3885736,5760,0.043
1999,SD,robbery,733133,103,0.027
1999,TN,robbery,5483535,8598,0.04
1999,TX,robbery,20044141,29405,0.047
1999,UT,robbery,2129836,1158,0.035
1999,VA,robbery,6872912,6947,0.028
1999,VT,robbery,593740,65,0.03
1999,WA,robbery,5756361,5808,0.049
1999,WI,robbery,5250446,4449,0.031
1999,WV,robbery,1806928,661,0.065
1999,WY,robbery,479602,74,0.046
2000,AK,robbery,626932,490,0.064
2000,AL,robbery,4447100,5702,0.046
2000,AR,robbery,2673400,2001,0.043
2000,AZ,robbery,5130632,7504,0.04
2000,CA,robbery,33871648,60249,0.049
2000,CO,robbery,4301261,3034,0.028
2000,CT,robbery,3405565,3832,0.024
2000,DC,robbery,572059,3554,0.056
2000,DE,robbery,783600,1394,0.037
2000,FL,robbery,15982378,31809,0.037
2000,GA,robbery,8186453,13250,0.036
2000,HI,robbery,1211537,1123,0.043
2000,IA,robbery,2926324,1071,0.026
2000,ID,robbery,1293953,223,0.047
2000,IL,robbery,12419293,25641,0.043
2000,IN,robbery,6080485,6282,0.031
2000,KS,robbery,2688418,2048,0.036
2000,KY,robbery,4041769,3256,0.042
2000,LA,robbery,4468976,7532,0.053
2000,MA,robbery,6349097,5815,0.027
2000,MD,robbery,5296486,13560,0.036
2000,ME,robbery,1274923,247,0.034
2000,MI,robbery,9938444,13712,0.036
2000,MN,robbery,4919479,3713,0.032
2000,MO,robbery,5595211,7598,0.036
2000,MS,robbery,2844658,2703,0.054
2000,MT,robbery,902195,203,0.05
2000,NC,robbery,8049313,12595,0.037
2000,ND,robbery,642200,56,0.03
2000,NE,robbery,1711263,1147,0.028
2000,NH,robbery,1235786,453,0.027
2000,NJ,robbery,8414350,13553,0.037
2000,NM,robbery,1819046,2499,0.049
2000,NV,robbery,1998257,4543,0.042
2000,NY,robbery,18976457,40539,0.046
2000,OH,robbery,11353140,15610,0.04
2000,OK,robbery,3450654,2615,0.03
2000,OR,robbery,3421399,2888,0.051
2000,PA,robbery,12281054,18155,0.041
2000,RI,robbery,1048319,922,0.041
2000,SC,robbery,4012012,6220,0.038
2000,SD,robbery,754844,131,0.025
2000,TN,robbery,5689283,9465,0.039
2000,TX,robbery,20851820,30257,0.043
2000,UT,robbery,2233169,1242,0.033
2000,VA,robbery,7078515,6295,0.023
2000,VT,robbery,608827,117,0.028
2000,WA,robbery,5894121,5812,0.052
2000,WI,robbery,5363675,4537,0.035
2000,WV,robbery,1808344,749,0.055
2000,WY,robbery,493782,70,0.039
2001,AK,robbery,633630,514,0.064
2001,AL,robbery,4468912,5584,0.051
2001,AR,robbery,2694698,2181,0.05
2001,AZ,robbery,5306966,8868,0.048
2001,CA,robbery,34600463,64614,0.054
2001,CO,robbery,4430989,3555,0.038
2001,CT,robbery,3434602,4183,0.031
2001,DC,robbery,573822,3780,0.063
2001,DE,robbery,796599,1156,0.035
2001,FL,robbery,16373330,32867,0.046
2001,GA,robbery,8405677,14402,0.041
2001,HI,robbery,1227024,1142,0.045
2001,IA,robbery,2931967,1154,0.033
2001,ID,robbery,1320585,245,0.051
2001,IL,robbery,12520227,24931,0.053
2001,IN,robbery,6126743,7171,0.043
2001,KS,robbery,2702125,2423,0.042
2001,KY,robbery,4068816,3269,0.052
2001,LA,robbery,4470368,7864,0.057
2001,MA,robbery,6401164,6476,0.037
2001,MD,robbery,5386079,13525,0.04
2001,ME,robbery,1284470,264,0.038
2001,MI,robbery,10006266,12937,0.052
2001,MN,robbery,4984535,3758,0.038
2001,MO,robbery,5637309,7771,0.046
2001,MS,robbery,2859733,3294,0.055
2001,MT,robbery,905382,230,0.046
2001,NC,robbery,8206105,13304,0.055
2001,ND,robbery,636550,60,0.029
2001,NE,robbery,1720039,1128,0.031
2001,NH,robbery,1259359,445,0.034
2001,NJ,robbery,8511116,14110,0.043
2001,NM,robbery,1830935,2695,0.049
2001,NV,robbery,2097722,4932,0.052
2001,NY,robbery,19084350,36555,0.048
2001,OH,robbery,11389785,17199,0.043
2001,OK,robbery,3469577,2746,0.037
2001,OR,robbery,3473441,2749,0.064
2001,PA,robbery,12303104,17500,0.048
2001,RI,robbery,1059659,986,0.046
2001,SC,robbery,4062125,5987,0.052
2001,SD,robbery,758324,103,0.031
2001,TN,robbery,5749398,10219,0.046
2001,TX,robbery,21370983,35348,0.049
2001,UT,robbery,2278712,1197,0.044
2001,VA,robbery,7196750,6860,0.032
2001,VT,robbery,612978,107,0.033
2001,WA,robbery,5993390,5934,0.063
2001,WI,robbery,5405947,4444,0.045
2001,WV,robbery,1800975,707,0.05
2001,WY,robbery,493754,84,0.038
2002,AK,robbery,641482,489,0.073
2002,AL,robbery,4478896,5962,0.059
2002,AR,robbery,2706268,2524,0.055
2002,AZ,robbery,5441125,8000,0.061
2002,CA,robbery,35001986,64968,0.067
2002,CO,robbery,4501051,3579,0.055
2002,CT,robbery,3458587,4069,0.043
2002,DC,robbery,569157,3834,0.064
2002,DE,robbery,805945,1154,0.04
2002,FL,robbery,16691701,32581,0.056
2002,GA,robbery,8544005,13432,0.05
2002,HI,robbery,1240663,1210,0.042
2002,IA,robbery,2935840,1169,0.04
2002,ID,robbery,1343124,240,0.056
2002,IL,robbery,12586447,25314,0.065
2002,IN,robbery,6156913,6612,0.052
2002,KS,robbery,2711769,2165,0.05
2002,KY,robbery,4089822,3131,0.057
2002,LA,robbery,4476192,7123,0.062
2002,MA,robbery,6421800,7169,0.053
2002,MD,robbery,5450525,13417,0.044
2002,ME,robbery,1294894,270,0.044
2002,MI,robbery,10043221,11847,0.063
2002,MN,robbery,5024791,3937,0.045
2002,MO,robbery,5669544,7024,0.054
2002,MS,robbery,2866733,3356,0.066
2002,MT,robbery,910372,283,0.044
2002,NC,robbery,8305820,12205,0.067
2002,ND,robbery,633911,58,0.037
2002,NE,robbery,1727564,1359,0.037
2002,NH,robbery,1274405,413,0.045
2002,NJ,robbery,8575252,13955,0.058
2002,NM,robbery,1852044,2206,0.055
2002,NV,robbery,2167455,5118,0.056
2002,NY,robbery,19134293,36653,0.062
2002,OH,robbery,11408699,17871,0.057
2002,OK,robbery,3489700,2966,0.046
2002,OR,robbery,3520355,2742,0.075
2002,PA,robbery,12328827,17163,0.056
2002,RI,robbery,1068326,916,0.05
2002,SC,robbery,4103770,5774,0.058
2002,SD,robbery,760437,117,0.032
2002,TN,robbery,5789796,9413,0.052
2002,TX,robbery,21736925,37580,0.063
2002,UT,robbery,2318789,1140,0.058
2002,VA,robbery,7287829,6961,0.042
2002,VT,robbery,616408,77,0.04
2002,WA,robbery,6067060,5797,0.074
2002,WI,robbery,5439692,4713,0.054
2002,WV,robbery,1804884,657,0.059
2002,WY,robbery,498830,93,0.04
2003,AK,robbery,648280,446,0.078
2003,AL,robbery,4503726,6038,0.06
2003,AR,robbery,2727774,2227,0.059
2003,AZ,robbery,5579222,7619,0.057
2003,CA,robbery,35462712,63770,0.068
2003,CO,robbery,4547633,3738,0.06
2003,CT,robbery,3486960,4212,0.054
2003,DC,robbery,557620,3941,0.068
2003,DE,robbery,818166,1441,0.043
2003,FL,robbery,16999181,31523,0.052
2003,GA,robbery,8676460,14043,0.048
2003,HI,robbery,1248755,1168,0.041
2003,IA,robbery,2941976,1131,0.045
2003,ID,robbery,1367034,245,0.056
2003,IL,robbery,12649087,23786,0.068
2003,IN,robbery,6199571,6401,0.053
2003,KS,robbery,2724786,2247,0.055
2003,KY,robbery,4118189,3224,0.061
2003,LA,robbery,4493665,7008,0.064
2003,MA,robbery,6420357,8011,0.057
2003,MD,robbery,5512310,13302,0.044
2003,ME,robbery,1309205,289,0.05
2003,MI,robbery,10082364,11254,0.072
2003,MN,robbery,5064172,3906,0.049
2003,MO,robbery,5719204,6686,0.056
2003,MS,robbery,2882594,3016,0.063
2003,MT,robbery,918157,298,0.047
2003,NC,robbery,8421190,12229,0.064
2003,ND,robbery,633400,53,0.037
2003,NE,robbery,1737475,1165,0.039
2003,NH,robbery,1288705,480,0.043
2003,NJ,robbery,8642412,13342,0.058
2003,NM,robbery,1878562,1937,0.059
2003,NV,robbery,2242207,5225,0.051
2003,NY,robbery,19212425,35790,0.064
2003,OH,robbery,11437680,16895,0.062
2003,OK,robbery,3506469,3224,0.055
2003,OR,robbery,3564330,2847,0.081
2003,PA,robbery,12370761,17980,0.057
2003,RI,robbery,1076084,830,0.053
2003,SC,robbery,4148744,5801,0.069
2003,SD,robbery,764905,104,0.035
2003,TN,robbery,5845208,9413,0.056
2003,TX,robbery,22103374,37017,0.067
2003,UT,robbery,2352119,1258,0.056
2003,VA,robbery,7365284,6713,0.041
2003,VT,robbery,619343,62,0.043
2003,WA,robbery,6131298,5718,0.074
2003,WI,robbery,5474290,4397,0.057
2003,WV,robbery,1811440,701,0.061
2003,WY,robbery,502111,84,0.043
2004,AK,robbery,657755,447,0.075
2004,AL,robbery,4525375,6042,0.057
2004,AR,robbery,2750000,2372,0.057
2004,AZ,robbery,5739879,7721,0.05
2004,CA,robbery,35842038,61768,0.062
2004,CO,robbery,4601821,3739,0.055
2004,CT,robbery,3498966,4188,0.05
2004,DC,robbery,554239,3202,0.078
2004,DE,robbery,830069,1343,0.04
2004,FL,robbery,17385430,29997,0.046
2004,GA,robbery,8918129,13656,0.048
2004,HI,robbery,1262124,944,0.034
2004,IA,robbery,2952904,1160,0.045
2004,ID,robbery,1395140,241,0.049
2004,IL,robbery,12712016,22582,0.062
2004,IN,robbery,6226537,6373,0.054
2004,KS,robbery,2733697,1812,0.055
2004,KY,robbery,4141835,3268,0.054
2004,LA,robbery,4506685,6564,0.059
2004,MA,robbery,6407382,7484,0.052
2004,MD,robbery,5561332,12772,0.043
2004,ME,robbery,1314985,289,0.047
2004,MI,robbery,10104206,11336,0.071
2004,MN,robbery,5096546,4070,0.047
2004,MO,robbery,5759532,6630,0.059
2004,MS,robbery,2900768,2503,0.062
2004,MT,robbery,926920,233,0.048
2004,NC,robbery,8540468,11782,0.055
2004,ND,robbery,636308,43,0.034
2004,NE,robbery,1747704,1138,0.039
2004,NH,robbery,1299169,500,0.038
2004,NJ,robbery,8685166,13076,0.048
2004,NM,robbery,1903006,2062,0.055
2004,NV,robbery,2332898,4905,0.043
2004,NY,robbery,19280727,33506,0.058
2004,OH,robbery,11450143,17429,0.063
2004,OK,robbery,3523546,3090,0.049
2004,OR,robbery,3591363,2751,0.073
2004,PA,robbery,12394471,18474,0.054
2004,RI,robbery,1079916,731,0.052
2004,SC,robbery,4197892,5468,0.068
2004,SD,robbery,770621,112,0.037
2004,TN,robbery,5893298,8863,0.053
2004,TX,robbery,22471549,35817,0.059
2004,UT,robbery,2420708,1236,0.05
2004,VA,robbery,7481332,6899,0.038
2004,VT,robbery,621233,78,0.037
2004,WA,robbery,6207046,5866,0.063
2004,WI,robbery,5503533,4067,0.05
2004,WV,robbery,1812548,774,0.053
2004,WY,robbery,505887,67,0.038
2005,AK,robbery,663253,537,0.069
2005,AL,robbery,4548327,6447,0.045
2005,AR,robbery,2775708,2532,0.053
2005,AZ,robbery,5953007,8579,0.047
2005,CA,robbery,36154147,63622,0.054
2005,CO,robbery,4663295,3948,0.05
2005,CT,robbery,3500701,3933,0.049
2005,DC,robbery,582049,3700,0.064
2005,DE,robbery,841741,1306,0.041
2005,FL,robbery,17768191,30141,0.037
2005,GA,robbery,9132553,14041,0.054
2005,HI,robbery,1273278,1001,0.029
2005,IA,robbery,2965524,1153,0.043
2005,ID,robbery,1429367,266,0.04
2005,IL,robbery,12765427,23255,0.057
2005,IN,robbery,6266019,6809,0.055
2005,KS,robbery,2748172,1795,0.05
2005,KY,robbery,4172608,3690,0.059
2005,LA,robbery,4507331,5337,0.071
2005,MA,robbery,6433367,7837,0.049
2005,MD,robbery,5589599,14378,0.041
2005,ME,robbery,1318220,323,0.049
2005,MI,robbery,10100833,13348,0.068
2005,MN,robbery,5126739,4724,0.041
2005,MO,robbery,5797703,7196,0.054
2005,MS,robbery,2908496,2405,0.075
2005,MT,robbery,934737,177,0.044
2005,NC,robbery,8672459,12635,0.052
2005,ND,robbery,634605,54,0.034
2005,NE,robbery,1758163,1040,0.038
2005,NH,robbery,1306819,365,0.036
2005,NJ,robbery,8703150,13215,0.045
2005,NM,robbery,1925985,1893,0.051
2005,NV,robbery,2412301,4702,0.041
2005,NY,robbery,19315721,35179,0.05
2005,OH,robbery,11470685,18673,0.059
2005,OK,robbery,3543442,3230,0.045
2005,OR,robbery,3638871,2478,0.062
2005,PA,robbery,12405348,19214,0.05
2005,RI,robbery,1073579,776,0.051
2005,SC,robbery,4246933,5657,0.067
2005,SD,robbery,774883,145,0.038
2005,TN,robbery,5955745,10009,0.056
2005,TX,robbery,22928508,35790,0.054
2005,UT,robbery,2490334,1095,0.041
2005,VA,robbery,7564327,7495,0.036
2005,VT,robbery,622387,76,0.035
2005,WA,robbery,6291899,5788,0.056
2005,WI,robbery,5527644,4555,0.047
2005,WV,robbery,1814083,816,0.051
2005,WY,robbery,508798,78,0.036
2006,AK,robbery,670053,600,0.066
2006,AL,robbery,4599030,7062,0.04
2006,AR,robbery,2810872,2749,0.052
2006,AZ,robbery,6166318,9491,0.042
2006,CA,robbery,36457549,71142,0.049
2006,CO,robbery,4753377,3824,0.043
2006,CT,robbery,3504809,4460,0.043
2006,DC,robbery,581530,3829,0.058
2006,DE,robbery,853476,1791,0.036
2006,FL,robbery,18089888,34147,0.032
2006,GA,robbery,9363941,15511,0.047
2006,HI,robbery,1285498,1144,0.026
2006,IA,robbery,2982085,1309,0.037
2006,ID,robbery,1466465,294,0.035
2006,IL,robbery,12831970,23782,0.045
2006,IN,robbery,6313520,7175,0.05
2006,KS,robbery,2764075,1878,0.044
2006,KY,robbery,4206074,3850,0.057
2006,LA,robbery,4287768,5928,0.045
2006,MA,robbery,6437193,8080,0.049
2006,MD,robbery,5615727,14376,0.039
2006,ME,robbery,1321574,383,0.046
2006,MI,robbery,10095643,14229,0.07
2006,MN,robbery,5167101,5441,0.04
2006,MO,robbery,5842713,7597,0.049
2006,MS,robbery,2910540,3259,0.065
2006,MT,robbery,944632,233,0.035
2006,NC,robbery,8856505,13468,0.048
2006,ND,robbery,635867,75,0.032
2006,NE,robbery,1768331,1136,0.031
2006,NH,robbery,1314895,435,0.034
2006,NJ,robbery,8724560,13360,0.047
2006,NM,robbery,1954599,2095,0.042
2006,NV,robbery,2495529,7038,0.041
2006,NY,robbery,19306183,34459,0.045
2006,OH,robbery,11478006,19418,0.054
2006,OK,robbery,3579212,3145,0.04
2006,OR,robbery,3700758,2711,0.053
2006,PA,robbery,12440621,21095,0.046
2006,RI,robbery,1067610,740,0.049
2006,SC,robbery,4321249,5902,0.064
2006,SD,robbery,781919,158,0.031
2006,TN,robbery,6038803,11143,0.052
2006,TX,robbery,23507783,37256,0.049
2006,UT,robbery,2550063,1242,0.03
2006,VA,robbery,7642884,7779,0.031
2006,VT,robbery,623908,114,0.037
2006,WA,robbery,6395798,6424,0.05
2006,WI,robbery,5556506,5564,0.047
2006,WV,robbery,1818470,853,0.049
2006,WY,robbery,515004,72,0.032
2007,AK,robbery,683478,581,0.063
2007,AL,robbery,4627851,7398,0.04
2007,AR,robbery,2834797,3105,0.053
2007,AZ,robbery,6338755,9764,0.039
2007,CA,robbery,36553215,70706,0.054
2007,CO,robbery,4861515,3461,0.037
2007,CT,robbery,3502309,4303,0.045
2007,DC,robbery,588292,4265,0.055
2007,DE,robbery,864764,1763,0.034
2007,FL,robbery,18251243,38155,0.04
2007,GA,robbery,9544750,17291,0.045
2007,HI,robbery,1283388,1122,0.028
2007,IA,robbery,2988046,1328,0.037
2007,ID,robbery,1499402,243,0.031
2007,IL,robbery,12852548,23100,0.05
2007,IN,robbery,6345289,7845,0.046
2007,KS,robbery,2775997,2022,0.043
2007,KY,robbery,4241474,4068,0.054
2007,LA,robbery,4293204,6316,0.043
2007,MA,robbery,6449755,7021,0.046
2007,MD,robbery,5618344,13258,0.034
2007,ME,robbery,1317207,349,0.047
2007,MI,robbery,10071822,13365,0.07
2007,MN,robbery,5197621,4770,0.046
2007,MO,robbery,5878415,7728,0.051
2007,MS,robbery,2918785,2896,0.061
2007,MT,robbery,957861,233,0.036
2007,NC,robbery,9061032,13534,0.047
2007,ND,robbery,639715,75,0.031
2007,NE,robbery,1774571,1115,0.03
2007,NH,robbery,1315828,451,0.035
2007,NJ,robbery,8685920,12567,0.043
2007,NM,robbery,1969915,2323,0.038
2007,NV,robbery,2565382,6938,0.045
2007,NY,robbery,19297729,31085,0.046
2007,OH,robbery,11466917,18351,0.056
2007,OK,robbery,3617316,3392,0.041
2007,OR,robbery,3747455,2864,0.052
2007,PA,robbery,12432792,19440,0.044
2007,RI,robbery,1057832,760,0.052
2007,SC,robbery,4407709,6354,0.057
2007,SD,robbery,796214,118,0.028
2007,TN,robbery,6156719,11033,0.047
2007,TX,robbery,23904380,38778,0.043
2007,UT,robbery,2645330,1425,0.026
2007,VA,robbery,7712091,7696,0.03
2007,VT,robbery,621254,79,0.04
2007,WA,robbery,6468424,6079,0.047
2007,WI,robbery,5601640,5480,0.049
2007,WV,robbery,1812035,847,0.046
2007,WY,robbery,522830,84,0.028
2008,AK,robbery,686293,645,0.067
2008,AL,robbery,4661900,7346,0.057
2008,AR,robbery,2855390,2777,0.055
2008,AZ,robbery,6500180,9809,0.061
2008,CA,robbery,36756666,69388,0.073
2008,CO,robbery,4939456,3404,0.048
2008,CT,robbery,3501252,4043,0.057
2008,DC,robbery,591833,4430,0.065
2008,DE,robbery,873092,1847,0.049
2008,FL,robbery,18328340,36268,0.063
2008,GA,robbery,9685744,17808,0.062
2008,HI,robbery,1288198,1085,0.043
2008,IA,robbery,3002555,1249,0.042
2008,ID,robbery,1523816,239,0.051
2008,IL,robbery,12901563,24054,0.063
2008,IN,robbery,6376792,7580,0.059
2008,KS,robbery,2802134,1681,0.046
2008,KY,robbery,4269245,4080,0.064
2008,LA,robbery,4410796,6241,0.049
2008,MA,robbery,6497967,7077,0.055
2008,MD,robbery,5633597,13203,0.042
2008,ME,robbery,1316456,333,0.055
2008,MI,robbery,10003422,13246,0.08
2008,MN,robbery,5220393,4179,0.054
2008,MO,robbery,5911605,7395,0.061
2008,MS,robbery,2938618,3079,0.066
2008,MT,robbery,967440,204,0.051
2008,NC,robbery,9222414,14323,0.061
2008,ND,robbery,641481,73,0.032
2008,NE,robbery,1783432,1297,0.033
2008,NH,robbery,1315809,421,0.039
2008,NJ,robbery,8682661,12701,0.053
2008,NM,robbery,1984356,2151,0.045
2008,NV,robbery,2600167,6486,0.067
2008,NY,robbery,19490297,31787,0.054
2008,OH,robbery,11485910,18706,0.064
2008,OK,robbery,3642361,3698,0.037
2008,OR,robbery,3790060,2656,0.065
2008,PA,robbery,12448279,18873,0.053
2008,RI,robbery,1050788,880,0.078
2008,SC,robbery,4479800,6595,0.068
2008,SD,robbery,804194,134,0.031
2008,TN,robbery,6214888,10804,0.066
2008,TX,robbery,24326974,37739,0.048
2008,UT,robbery,2736424,1421,0.036
2008,VA,robbery,7769089,7470,0.039
2008,VT,robbery,621270,93,0.047
2008,WA,robbery,6549224,6419,0.054
2008,WI,robbery,5627967,5163,0.049
2008,WV,robbery,1814468,896,0.044
2008,WY,robbery,532668,87,0.031
2009,AK,robbery,698473,654,0.077
2009,AL,robbery,4708708,6265,0.11
2009,AR,robbery,2889450,2576,0.079
2009,AZ,robbery,6595778,8199,0.099
2009,CA,robbery,36961664,64093,0.111
2009,CO,robbery,5024748,3371,0.073
2009,CT,robbery,3518288,4001,0.079
2009,DC,robbery,599657,4404,0.093
2009,DE,robbery,885122,1680,0.083
2009,FL,robbery,18537969,30911,0.104
2009,GA,robbery,9829211,14631,0.099
2009,HI,robbery,1295178,1030,0.072
2009,IA,robbery,3007856,1201,0.064
2009,ID,robbery,1545801,254,0.088
2009,IL,robbery,12910409,22923,0.102
2009,IN,robbery,6423113,7347,0.103
2009,KS,robbery,2818747,1786,0.069
2009,KY,robbery,4314113,3642,0.104
2009,LA,robbery,4492076,6150,0.068
2009,MA,robbery,6593587,7467,0.081
2009,MD,robbery,5699478,12007,0.07
2009,ME,robbery,1318301,399,0.081
2009,MI,robbery,9969727,12427,0.137
2009,MN,robbery,5266214,3619,0.078
2009,MO,robbery,5987580,7437,0.093
2009,MS,robbery,2951996,2969,0.095
2009,MT,robbery,974989,228,0.068
2009,NC,robbery,9380884,11825,0.106
2009,ND,robbery,646844,107,0.041
2009,NE,robbery,1796619,1220,0.046
2009,NH,robbery,1324575,454,0.062
2009,NJ,robbery,8707739,11639,0.091
2009,NM,robbery,2009671,1932,0.075
2009,NV,robbery,2643085,6028,0.113
2009,NY,robbery,19541453,28141,0.083
2009,OH,robbery,11542645,17670,0.103
2009,OK,robbery,3687050,3358,0.064
2009,OR,robbery,3825657,2499,0.113
2009,PA,robbery,12604767,17504,0.081
2009,RI,robbery,1053209,785,0.11
2009,SC,robbery,4561242,5753,0.113
2009,SD,robbery,812383,117,0.049
2009,TN,robbery,6296254,9653,0.105
2009,TX,robbery,24782302,38022,0.076
2009,UT,robbery,2784572,1304,0.073
2009,VA,robbery,7882590,6342,0.067
2009,VT,robbery,621760,111,0.066
2009,WA,robbery,6664195,6711,0.091
2009,WI,robbery,5654774,4904,0.086
2009,WV,robbery,1819777,914,0.077
2009,WY,robbery,544270,78,0.063
2010,AK,robbery,714146,594,0.079
2010,AL,robbery,4785401,4864,0.105
2010,AR,robbery,2921588,2369,0.082
2010,AZ,robbery,6413158,6953,0.104
2010,CA,robbery,37338198,58116,0.122
2010,CO,robbery,5047692,3164,0.087
2010,CT,robbery,3575498,3553,0.091
2010,DC,robbery,604912,4325,0.094
2010,DE,robbery,899792,1839,0.084
2010,FL,robbery,18838613,26086,0.11
2010,GA,robbery,9712157,12372,0.106
2010,HI,robbery,1363359,1065,0.069
2010,IA,robbery,3050202,1012,0.06
2010,ID,robbery,1571102,213,0.09
2010,IL,robbery,12841980,20386,0.104
2010,IN,robbery,6490622,6559,0.104
2010,KS,robbery,2859143,1538,0.071
2010,KY,robbery,4347223,3748,0.102
2010,LA,robbery,4545343,5297,0.08
2010,MA,robbery,6555466,6897,0.083
2010,MD,robbery,5785681,11054,0.076
2010,ME,robbery,1327379,412,0.082
